_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
663d3c40866cd8bb79779c24,,214.98,100,214.98,87.62,50;0;0;0,words,10,-1,0,2.79,0,0,false,false,english,none,normal,false,false,false,,1715289152000
663d003e866cd8bb797465d4,,200.79,95.92,213.89,90.38,46;2;0;0,words,10,-1,0,2.75,0,0,false,false,english,none,normal,false,false,false,,1715273790000
663cfb63866cd8bb79741703,,182.87,98.04,198.43,51.3,47;0;0;1,words,10,-1,2,3.08,0,3.06,false,false,english,none,normal,false,false,false,,1715272547000
663cf889866cd8bb7973e82e,,211.61,100,211.61,41.29,53;0;0;0,words,10,-1,1,3.01,1,0.74,false,false,english,none,normal,false,false,false,,1715271817000
663ce1a1866cd8bb79726f72,,218.98,100,218.98,85.38,50;0;0;0,words,10,-1,1,2.74,0,0.02,false,false,english,none,normal,false,false,false,,1715265953000
663ce00a866cd8bb7972555b,,177.34,100,177.34,89.32,40;0;0;0,words,10,-1,1,2.71,0,2,false,false,english,none,normal,false,false,false,,1715265546000
663ce001866cd8bb797254d3,,147.36,88.37,181.05,89.81,35;4;0;1,words,10,-1,0,2.85,0,0,false,false,english,none,normal,false,false,false,,1715265537000
663cdffd866cd8bb79725478,,174.62,96.08,202.4,46.58,44;0;1;0,words,10,-1,4,3.02,0,3.04,false,false,english,none,normal,false,false,false,,1715265533000
663cdfd3866cd8bb797251ca,,158.89,91.11,193.24,91.43,37;3;0;1,words,10,-1,2,2.79,0,3.91,false,false,english,none,normal,false,false,false,,1715265491000
663cdfc3866cd8bb797250e9,,184.21,100,184.21,45.92,49;0;0;0,words,10,-1,0,3.19,0,0,false,false,english,none,normal,false,false,false,,1715265475000
663cdf9d866cd8bb79724e9b,,190.79,100,190.79,90.94,43;0;0;0,words,10,-1,26,2.7,0,34.3,false,false,english,none,normal,false,false,false,,1715265437000
663cdea0866cd8bb79723ebf,,211.12,100,211.12,45.41,53;0;0;0,words,10,-1,1,3.01,0,0.6,false,false,english,none,normal,false,false,false,,1715265184000
663cde8a866cd8bb79723d63,,182.76,95.83,199.38,91.32,44;2;0;0,words,10,-1,3,2.89,0,4.09,false,false,english,none,normal,false,false,false,,1715265162000
663cdddd866cd8bb79723229,,185.41,100,185.41,73.27,44;0;0;0,words,10,-1,1,2.85,0,0.8,false,false,english,none,normal,false,false,false,,1715264989000
663cddd2866cd8bb79723178,,187.72,88.46,232.41,94.34,42;4;0;1,words,10,-1,2,2.68,0,2.62,false,false,english,none,normal,false,false,false,,1715264978000
663cddad866cd8bb79722eef,,220.01,100,220.01,96.38,49;0;0;0,words,10,-1,7,2.67,0,10.55,false,false,english,none,normal,false,false,false,,1715264941000
663cdd33866cd8bb79722799,,212.24,100,212.24,97.14,53;0;0;0,words,10,-1,3,3,1,5.9,false,false,english,none,normal,false,false,false,,1715264819000
663cdd25866cd8bb797226c3,,155.08,98.11,155.08,45.32,52;0;0;0,words,10,-1,0,4.02,0,0,false,false,english,none,normal,false,false,false,,1715264805000
663cdd15866cd8bb797225b9,,206.26,100,206.26,94.84,45;0;0;0,words,10,-1,4,2.62,0,6.63,false,false,english,none,normal,false,false,false,,1715264789000
663cdc50866cd8bb797218db,,196.75,100,196.75,63.52,52;0;0;0,words,10,-1,2,3.17,0,2.99,false,false,english,none,normal,false,false,false,,1715264592000
663cdc20866cd8bb797215c3,,184.77,100,184.77,50.99,49;0;0;0,words,10,-1,4,3.18,0,5.72,false,false,english,none,normal,false,false,false,,1715264544000
663cdc0f866cd8bb797214a5,,192.17,98.04,204.18,93.75,48;0;0;1,words,10,-1,2,3,1,1.33,false,false,english,none,normal,false,false,false,,1715264527000
663cd96c866cd8bb7971e987,,159.17,97.34,162.33,78.97,252;0;0;1,words,50,-1,1,19,1,0.74,false,false,english,none,normal,false,false,false,,1715263852000
663cd7e9866cd8bb7971d231,true,198.85,100,198.85,76.87,122;0;0;0,words,25,-1,1,7.36,0,1.25,false,false,english,none,normal,false,false,false,,1715263465000
663cd7da866cd8bb7971d13f,,210.25,100,210.25,73.08,43;0;0;0,words,10,-1,1,2.45,0,0.82,false,false,english,none,normal,false,false,false,,1715263450000
663cd7b1866cd8bb7971ce6f,,220.99,100,220.99,85.48,48;0;0;0,words,10,-1,0,2.61,0,0,false,false,english,none,normal,false,false,false,,1715263409000
663cd7ab866cd8bb7971ce11,,182.57,100,182.57,45.86,48;0;0;0,words,10,-1,2,3.15,0,1.93,false,false,english,none,normal,false,false,false,,1715263403000
663cd76e866cd8bb7971ca3e,,202.33,100,202.33,95.94,48;0;0;0,words,10,-1,1,2.85,0,0.95,false,false,english,none,normal,false,false,false,,1715263342000
663cd767866cd8bb7971c9e5,,177.26,98.04,196.53,59.89,46;0;0;1,words,10,-1,1,3.11,0,2.83,false,false,english,none,normal,false,false,false,,1715263335000
663cd75c866cd8bb7971c927,,185.64,100,185.64,82.27,55;0;0;0,words,10,-1,0,3.56,0,0,false,false,english,none,normal,false,false,false,,1715263324000
663cd736866cd8bb7971c6ca,,203.37,100,203.37,45.74,51;0;0;0,words,10,-1,2,3.01,0,2.08,false,false,english,none,normal,false,false,false,,1715263286000
663bac0c866cd8bb7965e545,,139.75,90.91,168.33,77.72,44;2;0;1,words,10,-1,1,3.78,0,0.94,false,false,english,none,normal,false,false,false,,1715186700000
663bac00866cd8bb7965e46e,,195.67,93.62,218.97,94.86,42;2;0;0,words,10,-1,0,2.58,0,0,false,false,english,none,normal,false,false,false,,1715186688000
663bab44866cd8bb7965d8b5,,213.91,100,213.91,92.5,49;0;0;0,words,10,-1,4,2.75,0,7.33,false,false,english,none,normal,false,false,false,,1715186500000
663baa23866cd8bb7965c796,,198.01,98.21,213.24,58.69,52;0;0;1,words,10,-1,10,3.15,0,8.54,false,false,english,none,normal,false,false,false,,1715186211000
663ba979866cd8bb7965bd2d,,180,89.8,215.12,88.59,41;3;0;2,words,10,-1,0,2.73,0,0,false,false,english,none,normal,false,false,false,,1715186041000
663ba973866cd8bb7965bcd7,,192.29,93.62,220.42,93.89,41;2;0;0,words,10,-1,0,2.56,0,0,false,false,english,none,normal,false,false,false,,1715186035000
663b7690866cd8bb79629747,,170.21,100,170.21,79.67,54;0;0;0,words,10,-1,2,3.81,0,1.73,false,false,english,none,normal,false,false,false,,1715173008000
663a2e49866cd8bb7954bbcc,,88.02,100,88.02,88.1,49;0;0;0,words,10,-1,1,6.68,0,1.4,false,false,english,none,normal,false,false,false,,1715088969000
663a2e3e866cd8bb7954bb27,,80.66,100,80.66,71.59,52;0;0;0,words,10,-1,2,7.74,0,5.1,false,false,english,none,normal,false,false,false,,1715088958000
663a2e2d866cd8bb7954ba22,,76.39,96.08,76.39,68.07,49;0;0;0,words,10,-1,0,7.7,0,0,false,false,english,none,normal,false,false,false,,1715088941000
663a2e24866cd8bb7954b99e,,86.28,100,86.28,64.76,52;0;0;0,words,10,-1,4,7.23,0,11.4,false,false,english,none,normal,false,false,false,,1715088932000
663a2dfc866cd8bb7954b6ff,,109.1,100,109.1,89.3,54;0;0;0,words,10,-1,2,5.94,0,1.55,false,false,english,none,normal,false,false,false,,1715088892000
663a2dee866cd8bb7954b5ff,,83.5,98.18,83.5,79.42,53;0;0;0,words,10,-1,0,7.62,0,0,false,false,english,none,normal,false,false,false,,1715088878000
663a2de6866cd8bb7954b57f,,182.65,90.38,202.08,55.52,47;4;0;1,words,10,-1,2,3.09,0,1.81,false,false,english,none,normal,false,false,false,,1715088870000
663a2de3866cd8bb7954b54e,,74.1,84.62,82.33,70.66,54;3;1;0,words,10,-1,0,8.75,0,0,false,false,english,none,normal,false,false,false,,1715088867000
663a2dda866cd8bb7954b4c1,,191.12,97.96,208.1,90.14,45;1;0;0,words,10,-1,0,2.83,0,0,false,false,english,none,normal,false,false,false,,1715088858000
66390078866cd8bb7948680f,,158.69,94.23,179.39,55.86,46;2;0;0,words,10,-1,4,3.48,0,4.95,false,false,english,none,normal,false,false,false,,1715011704000
6638d8c0866cd8bb7945f0d3,,164.35,100,164.35,68.34,45;0;0;0,words,10,-1,2,3.29,0,2.11,false,false,english,none,normal,false,false,false,,1715001536000
6638d679866cd8bb7945cecc,,152.09,98.04,152.09,71.68,50;0;0;0,words,10,-1,11,3.95,0,10.7,false,false,english,none,normal,false,false,false,,1715000953000
6638d637866cd8bb7945cb2d,,180.7,98.25,180.7,82.76,56;0;0;0,words,10,-1,1,3.72,0,1.25,false,false,english,none,normal,false,false,false,,1715000887000
6638c96a3ce186c92941781a,,189.42,95.74,211.97,96.42,42;2;0;0,words,10,-1,1,2.66,0,1.69,false,false,english,none,normal,false,false,false,,1714997610000
6637dc17e7e7f153d07a0a12,,150.4,82.22,193.37,95.33,35;6;0;1,words,10,-1,1,2.79,0,0.96,false,false,english,none,normal,false,false,false,,1714936855000
6637dc0ee7e7f153d07a09b1,,140.23,100,140.23,55.12,47;0;0;0,words,10,-1,0,4.02,0,0,false,false,english,none,normal,false,false,false,,1714936846000
6637dbebe7e7f153d07a0877,,174.63,100,174.63,80.67,51;0;0;0,words,10,-1,13,3.5,0,19.23,false,false,english,none,normal,false,false,false,,1714936811000
6637a796e7e7f153d078015b,,178.11,100,178.11,80.93,59;0;0;0,words,10,-1,2,3.98,0,1.99,false,false,english,none,normal,false,false,false,,1714923414000
6637a78ce7e7f153d07800fc,,177.36,100,177.36,83.22,44;0;0;0,words,10,-1,2,2.98,0,4.04,false,false,english,none,normal,false,false,false,,1714923404000
66363cbce7e7f153d06caca8,,178.36,100,178.36,77.56,51;0;0;0,words,10,-1,2,3.43,0,6.19,false,false,english,none,normal,false,false,false,,1714830524000
66363cafe7e7f153d06cac11,,148.06,92.86,169.21,87.64,49;4;0;0,words,10,-1,2,3.97,0,1.73,false,false,english,none,normal,false,false,false,,1714830511000
66363c9ce7e7f153d06cab5c,,107.8,94,107.8,22.52,47;0;0;0,words,10,-1,2,5.23,0,3.72,false,false,english,none,normal,false,false,false,,1714830492000
66363c8fe7e7f153d06caae1,,143.71,98.04,155.94,69.41,47;0;0;1,words,10,-1,4,3.92,0,8.86,false,false,english,none,normal,false,false,false,,1714830479000
66363c64e7e7f153d06ca93a,,88.14,100,88.14,64.87,45;0;0;0,words,10,-1,0,6.13,0,0,false,false,english,none,normal,false,false,false,,1714830436000
66351ba4e7e7f153d0637069,,188.93,100,188.93,78.72,54;0;0;0,words,10,-1,2,3.43,0,1.8,false,false,english,none,normal,false,false,false,,1714756516000
6634f911e7e7f153d061a5a3,,200.79,100,200.79,87.8,46;0;0;0,words,10,-1,0,2.75,0,0,false,false,english,none,normal,false,false,false,,1714747665000
6634f90ce7e7f153d061a550,,203.4,100,203.4,94.12,47;0;0;0,words,10,-1,0,2.77,0,0,false,false,english,none,normal,false,false,false,,1714747660000
6634f908e7e7f153d061a516,,170.45,100,170.45,79.93,55;0;0;0,words,10,-1,2,3.87,0,2.32,false,false,english,none,normal,false,false,false,,1714747656000
6634f7e1e7e7f153d06192e5,,216.67,100,216.67,90.58,54;0;0;0,words,10,-1,0,2.99,0,0,false,false,english,none,normal,false,false,false,,1714747361000
6634f57ae7e7f153d0616bf4,,191.78,100,191.78,91.05,45;0;0;0,words,10,-1,1,2.82,0,0.47,false,false,english,none,normal,false,false,false,,1714746746000
6634f574e7e7f153d0616ba0,,170.85,100,170.85,79.32,50;0;0;0,words,10,-1,4,3.51,0,5.58,false,false,english,none,normal,false,false,false,,1714746740000
6634f4cfe7e7f153d061615c,,175.16,100,175.16,60.85,47;0;0;0,words,10,-1,9,3.22,0,9.38,false,false,english,none,normal,false,false,false,,1714746575000
6633bc0ce7e7f153d0550b20,,214.14,100,214.14,54.53,55;0;0;0,words,10,-1,2,3.08,0,3.4,false,false,english,none,normal,false,false,false,,1714666508000
66324fc0e2c889ce2a115f58,,172.35,90.74,186.71,67.51,48;2;0;0,words,10,-1,6,3.34,0,6.42,false,false,english,none,normal,false,false,false,,1714573248000
66324f23e2c889ce2a1155dd,,181.73,98.04,193.08,55.55,48;0;0;1,words,10,-1,0,3.17,0,0,false,false,english,none,normal,false,false,false,,1714573091000
66324f1ee2c889ce2a11559d,,176.17,93.62,201.96,91.68,41;2;0;0,words,10,-1,0,2.79,0,0,false,false,english,none,normal,false,false,false,,1714573086000
66324f19e2c889ce2a11555b,,119.7,96.43,119.7,19.15,53;0;0;0,words,10,-1,5,5.31,1,6.49,false,false,english,none,normal,false,false,false,,1714573081000
66324f07e2c889ce2a11543c,,206.03,100,206.03,95.61,45;0;0;0,words,10,-1,1,2.62,0,0.01,false,false,english,none,normal,false,false,false,,1714573063000
663129356516caf4e6165eec,,219.91,100,219.91,66.01,45;0;0;0,words,10,-1,0,2.46,0,0,false,false,english,none,normal,false,false,false,,1714497845000
66311fba6516caf4e615cf40,,178.45,96.15,193.32,60.42,48;1;0;1,words,10,-1,0,3.23,0,0,false,false,english,none,normal,false,false,false,,1714495417000
66311fb46516caf4e615cef0,,174,94.64,174,70.53,53;0;0;0,words,10,-1,4,3.66,0,4.57,false,false,english,none,normal,false,false,false,,1714495412000
662fe3a9446b79b80c89fe7e,,134.46,83.02,203.62,59.6,35;6;1;1,words,10,-1,3,3.12,0,5.57,false,false,english,none,normal,false,false,false,,1714414505000
662fe397446b79b80c89fd60,,191.88,87.04,240.96,85.72,43;4;1;0,words,10,-1,0,2.69,0,0,false,false,english,none,normal,false,false,false,,1714414487000
662fd5a2446b79b80c893f66,,173.42,94.34,204.25,51.07,45;2;0;0,words,10,-1,6,3.11,0,7.78,false,false,english,none,normal,false,false,false,,1714410914000
662fd51e446b79b80c893803,,159.94,91.84,175.17,42.45,42;2;0;0,words,10,-1,3,3.15,0,3.61,false,false,english,none,normal,false,false,false,,1714410782000
662fd513446b79b80c893760,,156.33,97.96,156.33,59.95,48;0;0;0,words,10,-1,0,3.68,0,0,false,false,english,none,normal,false,false,false,,1714410771000
662fd50c446b79b80c893705,,210.93,93.88,234.9,93.55,44;2;0;0,words,10,-1,2,2.5,0,1.19,false,false,english,none,normal,false,false,false,,1714410764000
662fd428446b79b80c892ac7,,207.61,100,207.61,91.18,46;0;0;0,words,10,-1,0,2.66,0,0,false,false,english,none,normal,false,false,false,,1714410536000
662faa8b446b79b80c878293,,205.93,100,205.93,51.14,52;0;0;0,words,10,-1,5,3.03,0,8.86,false,false,english,none,normal,false,false,false,,1714399883000
662fa4b0446b79b80c87266b,,216.96,100,216.96,50.67,55;0;0;0,words,10,-1,8,3.04,0,8.49,false,false,english,none,normal,false,false,false,,1714398384000
662fa494446b79b80c8724b2,,203.74,100,203.74,91.78,50;0;0;0,words,10,-1,5,2.95,0,5.79,false,false,english,none,normal,false,false,false,,1714398356000
662fa407446b79b80c871c4f,,175.62,100,175.62,55.56,48;0;0;0,words,10,-1,11,3.28,0,13.78,false,false,english,weakspot,normal,false,false,false,,1714398212000
662fa3c8446b79b80c8718f4,,198.24,94.23,219.32,97.85,47;2;0;0,words,10,-1,2,2.85,0,3.41,false,false,english,space_balls,normal,false,false,false,,1714398151000
662f9b67446b79b80c86997e,,169.04,96.08,200.49,46.3,43;2;0;0,words,10,-1,3,3.05,0,2.13,false,false,english,space_balls,normal,false,false,false,,1714396007000
662f9b26446b79b80c8695fd,,180.96,100,180.96,82.88,45;0;0;0,words,10,-1,4,2.98,0,6.07,false,false,english,none,normal,false,false,false,,1714395942000
662f9b14446b79b80c8694ed,,146.13,94.44,146.13,37.33,51;0;0;0,words,10,-1,3,4.19,0,3.81,false,false,english,none,normal,false,false,false,,1714395924000
662f9b03446b79b80c869405,true,91.48,94.06,91.48,70.5,95;0;0;0,words,10,-1,8,12.46,0,15.29,false,false,english_25k,none,normal,false,false,false,,1714395907000
662f9aca446b79b80c86910e,true,84.79,93.28,84.79,66.04,106;0;0;0,time,15,-1,0,15,0,0,false,false,english_450k,none,normal,false,false,false,,1714395850000
662f9a77446b79b80c868cc2,true,113.67,100,113.67,73.97,70;0;0;0,words,10,-1,5,7.39,0,12.39,false,false,pig_latin,none,normal,false,false,false,,1714395767000
662f9a32446b79b80c868921,,116.27,94.12,116.27,65.15,64;0;0;0,words,10,-1,3,6.61,0,3.92,false,false,code_python,none,normal,false,false,false,,1714395698000
662f9990446b79b80c867fef,,82.52,98.48,82.52,21.03,65;0;0;0,quote,2867,0,0,9.45,3,0,false,false,english,none,normal,false,false,false,,1714395536000
662f9983446b79b80c867f3b,,141.64,95.83,141.64,81.54,46;0;0;0,quote,5409,0,0,3.9,0,0,false,false,english,none,normal,false,false,false,,1714395523000
662f997d446b79b80c867ee9,,111.28,95.38,111.28,62.2,61;0;0;0,quote,5580,0,4,6.58,0,29.74,false,false,english,none,normal,false,false,false,,1714395517000
662f9906446b79b80c8678ad,,171.33,100,171.33,97.04,52;0;0;0,words,10,-1,1,3.64,0,1.2,false,false,english,none,normal,false,false,false,,1714395398000
662f98ff446b79b80c86783d,,161.83,100,161.83,78.92,60;0;0;0,words,10,-1,0,4.45,0,0,false,false,english,none,normal,false,false,false,,1714395391000
662f98f9446b79b80c8677e9,,147.58,95.24,169.04,76.14,55;2;0;0,words,10,-1,0,4.47,0,0,false,false,english,none,normal,false,false,false,,1714395385000
662f98f2446b79b80c86778d,,162.2,95.92,176.61,72.7,45;2;0;0,words,10,-1,0,3.33,0,0,false,false,english,none,normal,false,false,false,,1714395378000
662f98ee446b79b80c867744,,163.36,100,163.36,83.8,53;0;0;0,words,10,-1,0,3.89,0,0,false,false,english,none,normal,false,false,false,,1714395374000
662f98e9446b79b80c8676fa,,173.33,100,173.33,84.08,51;0;0;0,words,10,-1,1,3.53,0,1.34,false,false,english,none,normal,false,false,false,,1714395369000
662f98e2446b79b80c867694,,102.93,96.3,102.93,68.22,51;0;0;0,words,10,-1,0,5.95,0,0,false,false,english,none,normal,false,false,false,,1714395362000
662f98da446b79b80c86763d,,168.92,100,168.92,84.79,51;0;0;0,words,10,-1,0,3.62,0,0,false,false,english,none,normal,false,false,false,,1714395354000
662f98cc446b79b80c86756a,,180.58,100,180.58,64.72,49;0;0;0,words,10,-1,0,3.26,0,0,false,false,english,none,normal,false,false,false,,1714395340000
662f98c5446b79b80c86750f,,165.03,100,165.03,85.86,52;0;0;0,words,10,-1,4,3.78,0,10.33,false,false,english,none,normal,false,false,false,,1714395333000
662f98aa446b79b80c86738e,,178.17,98.25,178.17,72.44,56;0;0;0,words,10,-1,1,3.77,0,2.72,false,false,english,none,normal,false,false,false,,1714395306000
662f9897446b79b80c8672b1,,111.79,85.25,111.79,41.2,50;0;0;0,words,10,-1,7,5.37,0,7.79,false,false,english,none,normal,false,false,false,,1714395287000
662f9855446b79b80c866f07,,182.7,97.92,182.7,42.25,47;0;0;0,words,10,-1,0,3.09,0,0,false,false,english,none,normal,false,false,false,,1714395221000
662f9837446b79b80c866d5a,,199.6,95.92,217.34,91.12,45;1;0;1,words,10,-1,1,2.71,0,1.56,false,false,english,none,normal,false,false,false,,1714395191000
662f97f9446b79b80c866a08,,170.06,100,170.06,71.89,61;0;0;0,words,10,-1,9,4.3,0,13.46,false,false,english,none,normal,false,false,false,,1714395129000
662f97dd446b79b80c866890,,181.06,92.31,196.15,54.23,48;3;0;1,words,10,-1,7,3.18,0,7.91,false,false,english,none,normal,false,false,false,,1714395101000
662f979a446b79b80c86650a,,178.19,93.75,194.39,98.06,44;2;0;0,words,10,-1,0,2.96,0,0,false,false,english,none,normal,false,false,false,,1714395034000
662f9785446b79b80c86640e,,203.19,100,203.19,81.32,46;0;0;0,words,10,-1,1,2.72,0,0.65,false,false,english,none,normal,false,false,false,,1714395013000
662f9779446b79b80c866353,,144.78,87.76,181.9,56.32,39;3;1;1,words,10,-1,0,3.23,0,0,false,false,english,none,normal,false,false,false,,1714395001000
662f976f446b79b80c8662e6,,155.4,98.08,179.57,67.83,45;0;0;1,words,10,-1,0,3.47,0,0,false,false,english,none,normal,false,false,false,,1714394991000
662f9749446b79b80c8660d6,,139.38,87.5,196.78,79.02,34;4;0;0,words,10,-1,0,2.93,0,0,false,false,english,none,normal,false,false,false,,1714394953000
662f9740446b79b80c86605e,,166.19,96.36,166.19,86.41,51;0;0;0,words,10,-1,2,3.68,0,3.05,false,false,english,none,normal,false,false,false,,1714394944000
662f96ed446b79b80c865c2e,,170.93,96,170.93,62.28,48;0;0;0,words,10,-1,3,3.37,0,2.21,false,false,english,none,normal,false,false,false,,1714394861000
662f96df446b79b80c865b71,,186.27,95.83,212.88,90.3,42;1;0;0,words,10,-1,2,2.71,0,2.06,false,false,english,none,normal,false,false,false,,1714394847000
662f96ce446b79b80c865a99,,201.53,100,201.53,54.65,53;0;0;0,words,10,-1,3,3.16,0,3.35,false,false,english,none,normal,false,false,false,,1714394830000
662f965b446b79b80c86552f,,206.22,100,206.22,83.99,45;0;0;0,words,10,-1,3,2.62,0,4.43,false,false,english,none,normal,false,false,false,,1714394715000
662e4e0f9504ade51440fa59,,170.39,100,170.39,82.62,56;0;0;0,words,10,-1,0,3.94,0,0,false,false,english,none,normal,false,false,false,,1714310671000
662e4e0a9504ade51440fa2f,,138.55,94.23,138.55,44.94,49;0;0;0,words,10,-1,3,4.24,0,3.16,false,false,english,none,normal,false,false,false,,1714310666000
662bd9b5ef687501d1ce1d95,,198.95,100,198.95,97.28,46;0;0;0,words,10,-1,12,2.77,0,18.25,false,false,english,none,normal,false,false,false,,1714149813000
662bd78def687501d1cdfb52,,234.38,100,234.38,91.72,56;0;0;0,words,10,-1,0,2.87,0,0,false,false,english,none,normal,false,false,false,,1714149261000
662bd747ef687501d1cdf705,,180.22,100,180.22,75.26,58;0;0;0,words,10,-1,1,3.86,0,0.65,false,false,english,none,normal,false,false,false,,1714149191000
662bd740ef687501d1cdf69d,,206.85,100,206.85,89.12,50;0;0;0,words,10,-1,4,2.9,0,4.83,false,false,english,none,normal,false,false,false,,1714149184000
662bd719ef687501d1cdf41f,,217.9,100,217.9,69.54,59;0;0;0,words,10,-1,3,3.25,0,4.09,false,false,english,none,normal,false,false,false,,1714149145000
662bd6f1ef687501d1cdf1cf,,157.52,96.43,157.52,56.88,54;0;0;0,words,10,-1,7,4.11,0,11.35,false,false,english,none,normal,false,false,false,,1714149105000
662bd4ffef687501d1cdd27d,,146.75,96.16,151.15,72.09,367;3;0;1,time,30,-1,21,30.01,0,74.85,false,false,english,none,normal,false,false,false,,1714148607000
662bd45eef687501d1cdc81e,true,148.38,96.73,156.38,83.14,371;5;0;0,time,30,-1,21,30,0,88.15,false,false,english,none,normal,false,false,false,,1714148446000
662bd36eef687501d1cdb8b4,true,186.36,100,186.36,86.94,233;0;0;0,time,15,-1,2,15,0,2.32,false,false,english,none,normal,false,false,false,,1714148206000
662bd313ef687501d1cdb2ee,,167.97,98.59,167.97,78.46,210;0;0;0,time,15,-1,3,15,0,3.98,false,false,english,none,normal,false,false,false,,1714148115000
662bd2f9ef687501d1cdb11b,,155.96,96.12,160.76,83.51,195;6;0;0,time,15,-1,1,15,0,0.69,false,false,english,none,normal,false,false,false,,1714148089000
662bd2e1ef687501d1cdaf87,,198.22,100,198.22,93.31,48;0;0;0,words,10,-1,2,2.91,0,2.1,false,false,english,none,normal,false,false,false,,1714148065000
662bd2d8ef687501d1cdaf08,,179.4,100,179.4,55.67,47;0;0;0,words,10,-1,4,3.14,0,4.74,false,false,english,none,normal,false,false,false,,1714148056000
662bd2c9ef687501d1cdadfd,,155.87,93.88,170.04,50.99,44;2;0;0,words,10,-1,3,3.39,0,2.88,false,false,english,none,normal,false,false,false,,1714148041000
662bd2bcef687501d1cdad23,,157.29,94.74,182.98,86.7,49;2;0;0,words,10,-1,3,3.74,0,4.81,false,false,english,none,normal,false,false,false,,1714148028000
662bd2a9ef687501d1cdac09,,178.15,87.04,229.06,94.64,42;6;0;0,words,10,-1,1,2.83,0,1.57,false,false,english,none,normal,false,false,false,,1714148009000
662bd2a2ef687501d1cdab85,,184.76,94.55,203.24,61.07,50;2;0;0,words,10,-1,3,3.25,0,2.99,false,false,english,none,normal,false,false,false,,1714148002000
662ba8fc2dfc811c3ac971f5,,213.84,100,213.84,95.46,46;0;0;0,words,10,-1,3,2.58,0,5.07,false,false,english,none,normal,false,false,false,,1714137340000
662ba8ee2dfc811c3ac9710a,,194.13,100,194.13,63.15,55;0;0;0,words,10,-1,2,3.4,0,3.44,false,false,english,none,normal,false,false,false,,1714137326000
662ba5882dfc811c3ac93ffc,,181.28,100,181.28,58.76,51;0;0;0,words,10,-1,1,3.38,0,0.75,false,false,english,none,normal,false,false,false,,1714136456000
662ba5802dfc811c3ac93fa0,,173.7,97.96,193.43,44.44,44;1;0;0,words,10,-1,5,3.04,0,6.79,false,false,english,none,normal,false,false,false,,1714136448000
662ba31e2dfc811c3ac91ed2,,168.39,100,168.39,57.23,45;0;0;0,words,10,-1,6,3.21,0,8.13,false,false,english,none,normal,false,false,false,,1714135838000
662ba1272dfc811c3ac905f0,,192.64,100,192.64,62.06,54;0;0;0,words,10,-1,2,3.36,0,4.21,false,false,english,none,normal,false,false,false,,1714135335000
662ba11b2dfc811c3ac90559,,206.08,100,206.08,91.24,49;0;0;0,words,10,-1,4,2.85,0,3.36,false,false,english,none,normal,false,false,false,,1714135323000
662ba07a2dfc811c3ac8fcff,,214.52,100,214.52,95.23,50;0;0;0,words,10,-1,5,2.8,0,8.11,false,false,english,none,normal,false,false,false,,1714135162000
662b9ff62dfc811c3ac8f60f,,177.47,97.87,193.97,85.17,43;0;0;1,words,10,-1,5,2.91,0,5.79,false,false,english,none,normal,false,false,false,,1714135030000
662b9fa32dfc811c3ac8f1af,,210.94,100,210.94,96.42,52;0;0;0,words,10,-1,5,2.96,0,10.15,false,false,english,none,normal,false,false,false,,1714134947000
662b9f862dfc811c3ac8f03a,,220.55,100,220.55,51.37,57;0;0;0,words,10,-1,5,3.1,0,6.54,false,false,english,none,normal,false,false,false,,1714134917000
662aaf8d2dfc811c3ac06072,,211.18,100,211.18,97.58,51;0;0;0,words,10,-1,0,2.9,0,0,false,false,english,none,normal,false,false,false,,1714073485000
662aaf892dfc811c3ac0603e,,179.16,94.44,201.56,63.53,48;2;0;0,words,10,-1,1,3.22,0,1.18,false,false,english,none,normal,false,false,false,,1714073481000
662aaf822dfc811c3ac05fc5,,174.32,91.67,194.59,87.71,43;4;0;0,words,10,-1,1,2.96,0,3.9,false,false,english,none,normal,false,false,false,,1714073474000
662aaf792dfc811c3ac05f39,,120.13,87.04,172.08,65.32,37;4;0;0,words,10,-1,1,3.7,0,0.58,false,false,english,none,normal,false,false,false,,1714073465000
662aaf712dfc811c3ac05ec7,,185.76,100,185.76,90.23,55;0;0;0,words,10,-1,2,3.55,0,1.98,false,false,english,none,normal,false,false,false,,1714073457000
662a66962dfc811c3abbc861,,179.1,98.04,179.1,56.59,50;0;0;0,words,10,-1,0,3.35,0,0,false,false,english,none,normal,false,false,false,,1714054806000
662a66912dfc811c3abbc80e,,143.89,88.46,159.88,71,45;2;1;0,words,10,-1,5,3.75,0,8.72,false,false,english,none,normal,false,false,false,,1714054801000
662a667e2dfc811c3abbc6b7,,165.75,98.11,165.75,57,52;0;0;0,words,10,-1,1,3.76,0,0.78,false,false,english,none,normal,false,false,false,,1714054782000
662a66772dfc811c3abbc643,,207.79,100,207.79,85.51,47;0;0;0,words,10,-1,5,2.71,0,5.8,false,false,english,none,normal,false,false,false,,1714054775000
662a66672dfc811c3abbc567,,186.04,100,186.04,66.04,52;0;0;0,words,10,-1,1,3.35,0,0.56,false,false,english,none,normal,false,false,false,,1714054759000
